card1,count,mean
16403,2,0.0
8670,2,0.0
11540,2,0.0
3025,2,0.0
17454,2,0.0
11320,2,0.0
11321,2,0.0
2874,2,0.0
2875,2,0.0
17906,2,0.0
11528,2,0.0
2899,2,0.0
11514,2,0.0
8828,2,0.0
4459,2,0.0
15657,2,0.0
8848,2,0.0
8634,2,0.0
11650,2,0.0
17441,2,0.0
8612,2,0.0
8615,2,0.0
2827,2,0.0
2829,2,1.0
3044,2,0.0
8846,2,0.0
3043,2,0.0
4453,2,0.0
8629,2,0.0
11623,2,0.0
8633,2,0.0
11610,2,0.0
8840,2,0.0
8636,2,0.0
11599,2,0.0
8843,2,0.5
2851,2,0.0
16408,2,0.0
8648,2,0.0
4454,2,0.0
11588,2,0.0
4607,2,0.0
11586,2,0.0
11300,2,0.0
15652,2,0.0
2856,2,0.0
8690,2,0.0
4580,2,0.0
8826,2,0.0
11415,2,0.0
11358,2,0.0
16377,2,0.0
11438,2,0.0
15698,2,0.0
11434,2,0.0
15701,2,0.0
15729,2,0.0
17889,2,0.0
4505,2,0.0
15708,2,0.0
17464,2,0.0
8756,2,0.0
15727,2,0.0
15725,2,0.0
3019,2,0.0
4534,2,0.0
8805,2,0.0
8775,2,0.0
17474,2,0.0
11376,2,0.0
11403,2,1.0
11402,2,0.0
17884,2,0.0
2984,2,0.5
8804,2,0.0
15716,2,0.0
2989,2,0.0
8786,2,0.0
2964,2,0.0
11449,2,0.0
11355,2,0.0
15689,2,0.0
8697,2,0.0
11502,2,0.0
11501,2,0.0
11332,2,0.5
16387,2,0.0
11495,2,0.0
3012,2,0.5
17460,2,0.0
16386,2,0.0
11488,2,0.0
8704,2,0.0
11340,2,0.0
15736,2,0.0
17897,2,0.0
8706,2,0.0
4483,2,0.0
15684,2,0.0
8708,2,0.0
4500,2,0.0
11470,2,0.0
8711,2,0.0
8715,2,0.0
8814,2,0.0
2951,2,0.0
17894,2,0.5
11458,2,0.0
8723,2,0.0
17918,2,0.0
17866,2,0.0
3082,2,0.0
11788,2,0.0
2735,2,0.0
11807,2,0.0
8475,2,0.0
2738,2,0.5
8478,2,0.0
4689,2,0.0
11797,2,0.0
2743,2,0.5
4432,2,0.0
3072,2,0.0
11793,2,0.0
11792,2,0.0
11220,2,0.0
8485,2,0.0
11812,2,0.0
4435,2,0.0
11782,2,0.0
11224,2,0.0
4681,2,0.0
11772,2,0.0
17428,2,0.0
11770,2,0.0
11225,2,0.0
11765,2,0.0
15610,2,0.0
16447,2,0.0
8506,2,0.0
11760,2,0.0
11811,2,0.0
17853,2,0.0
11655,2,1.0
11192,2,0.0
11876,2,0.0
11872,2,0.0
11871,2,0.0
4717,2,0.0
11184,2,0.0
2694,2,0.0
8435,2,0.0
11865,2,0.0
2698,2,0.0
15588,2,0.0
11856,2,0.0
8437,2,0.0
8447,2,0.0
8448,2,0.0
3074,2,0.0
2712,2,0.0
16465,2,0.0
8450,2,0.0
3079,2,0.0
2713,2,0.0
2716,2,0.0
8897,2,0.0
3075,2,0.0
4707,2,0.0
11203,2,0.0
15594,2,0.0
17420,2,0.0
4699,2,0.0
11226,2,0.0
8885,2,0.0
11751,2,0.5
8577,2,0.0
8562,2,0.0
2806,2,0.0
16432,2,0.0
8869,2,0.0
11262,2,0.0
2809,2,0.0
4447,2,0.0
8855,2,0.0
11683,2,0.0
8853,2,0.0
11267,2,0.0
4634,2,0.0
11678,2,0.0
11269,2,0.0
4656,2,0.0
8588,2,0.0
8850,2,0.0
11274,2,0.0
11275,2,0.0
16424,2,0.0
2817,2,0.5
8593,2,0.0
2818,2,0.0
11662,2,0.0
15630,2,0.0
2820,2,0.0
8595,2,0.0
8601,2,0.0
11695,2,0.0
3057,2,0.0
2802,2,0.0
8559,2,0.0
8882,2,0.0
11235,2,0.0
17856,2,0.0
15615,2,0.0
4438,2,0.0
11739,2,0.0
2769,2,0.0
17490,2,0.0
15619,2,0.0
2774,2,0.0
16350,2,0.5
17929,2,0.0
8526,2,0.0
2784,2,0.0
11722,2,0.0
11721,2,0.0
11718,2,0.0
11245,2,0.0
17925,2,0.0
4649,2,0.0
11247,2,0.0
4647,2,0.0
8549,2,0.0
11249,2,0.0
11705,2,0.5
8874,2,0.0
8873,2,0.0
8042,2,0.0
8238,2,0.0
9150,2,0.0
12864,2,0.0
7684,2,0.0
7808,2,0.0
17324,2,0.0
7968,2,0.0
4996,2,0.0
3221,2,0.0
12611,2,0.0
10914,2,0.0
16678,2,0.0
7975,2,0.0
12492,2,0.0
4995,2,0.0
5178,2,1.0
2345,2,0.0
15345,2,0.0
10911,2,0.0
15393,2,0.0
16294,2,0.0
7954,2,0.0
7820,2,0.0
15373,2,0.0
12504,2,0.0
7955,2,0.0
7816,2,0.0
12801,2,0.0
10796,2,0.0
12802,2,0.0
7645,2,0.0
9250,2,0.0
17313,2,0.5
12861,2,0.0
5141,2,0.0
12656,2,0.0
2118,2,0.0
9138,2,0.5
7718,2,0.0
17792,2,0.0
17791,2,0.0
12882,2,0.0
5134,2,0.0
15362,2,0.0
12607,2,0.0
17302,2,0.0
3222,2,0.0
16604,2,0.0
2355,2,0.0
12547,2,0.0
7719,2,0.0
5030,2,0.0
4257,2,0.0
10926,2,0.0
9109,2,0.0
12768,2,0.0
16625,2,0.0
17323,2,0.0
7798,2,0.0
16296,2,0.0
5189,2,0.0
12665,2,0.0
12773,2,0.0
12876,2,0.5
15433,2,0.0
2347,2,0.0
3223,2,0.0
3265,2,0.0
2238,2,0.0
12872,2,0.0
16589,2,0.0
12642,2,0.0
7847,2,0.0
18040,2,0.0
7662,2,0.0
5142,2,0.0
10896,2,0.0
9233,2,0.0
12837,2,0.0
7672,2,0.0
12530,2,0.0
7933,2,0.0
7932,2,0.0
9242,2,0.0
15356,2,0.0
7837,2,0.0
12842,2,0.0
7920,2,0.0
5018,2,0.0
7697,2,0.0
7930,2,0.0
12534,2,0.0
7839,2,0.0
12535,2,0.0
5169,2,0.0
2136,2,0.0
9231,2,0.0
12827,2,0.0
2154,2,1.0
2153,2,0.0
7927,2,0.0
10899,2,0.0
7923,2,0.0
2314,2,0.0
10777,2,0.0
9161,2,0.0
3246,2,0.0
7646,2,0.0
10858,2,0.0
15417,2,0.0
15354,2,0.0
12513,2,0.0
16594,2,0.0
16291,2,0.0
7824,2,0.0
15353,2,0.0
16265,2,0.0
12853,2,0.0
5026,2,0.0
2326,2,0.5
16635,2,0.0
2253,2,0.0
7944,2,0.0
5080,2,0.0
3259,2,0.0
9235,2,0.0
9121,2,0.0
7939,2,0.0
7652,2,0.0
5078,2,0.0
2161,2,0.0
9247,2,0.0
12613,2,0.0
7701,2,0.0
2268,2,0.0
10901,2,0.0
3219,2,0.0
4280,2,0.0
12631,2,0.0
4264,2,0.0
2142,2,0.0
7614,2,0.0
2104,2,0.0
10738,2,0.0
7770,2,0.0
16574,2,0.0
9088,2,0.0
12700,2,0.0
2145,2,0.0
5103,2,0.0
15410,2,0.0
4959,2,0.0
16302,2,0.0
3284,2,0.0
12704,2,0.0
10959,2,0.0
17308,2,0.0
10873,2,0.0
18019,2,0.0
16300,2,0.0
16618,2,0.0
3279,2,0.0
12914,2,0.0
10884,2,0.0
3188,2,0.0
16258,2,0.0
9093,2,0.0
8017,2,0.0
12428,2,0.0
10739,2,0.0
2278,2,0.0
7732,2,0.0
12597,2,0.0
12736,2,0.0
4296,2,0.0
10782,2,0.0
2395,2,0.0
17538,2,0.0
7761,2,0.0
7742,2,0.0
7596,2,0.0
16656,2,0.0
4304,2,1.0
12814,2,0.0
12930,2,0.5
16612,2,0.0
10817,2,0.0
12708,2,0.0
7594,2,0.0
2403,2,0.0
10819,2,0.0
4240,2,0.0
2205,2,0.0
4189,2,0.0
12394,2,0.0
5118,2,0.0
10822,2,0.0
5120,2,0.0
2075,2,0.0
3167,2,0.0
7882,2,0.0
4195,2,0.0
12402,2,0.0
10963,2,0.0
2199,2,0.5
15827,2,0.0
3239,2,0.0
2197,2,0.0
10961,2,0.0
12406,2,0.0
10874,2,0.0
7890,2,0.0
12697,2,0.0
16576,2,0.0
12566,2,0.0
16579,2,0.0
2272,2,0.0
18067,2,0.5
3209,2,0.0
2182,2,0.0
12755,2,0.0
10835,2,0.0
4984,2,0.0
7781,2,1.0
10931,2,0.0
7682,2,0.0
12605,2,0.0
2178,2,0.0
15335,2,0.5
5060,2,0.0
7608,2,0.0
12565,2,0.0
15338,2,0.0
5196,2,0.0
15392,2,0.0
17531,2,0.0
4991,2,0.0
2097,2,0.0
12892,2,0.0
16683,2,1.0
12562,2,0.0
9179,2,0.0
7986,2,0.0
5035,2,0.0
5193,2,0.0
12816,2,0.0
2363,2,0.0
2375,2,0.0
12444,2,0.0
2378,2,0.0
9211,2,0.0
12568,2,0.0
2376,2,0.0
2274,2,0.0
4292,2,0.0
12438,2,0.0
9099,2,0.0
16607,2,0.0
7774,2,0.0
4291,2,0.0
16577,2,0.0
3273,2,0.0
7844,2,0.0
2094,2,0.0
12445,2,0.0
10832,2,0.0
17803,2,0.0
12744,2,0.0
7725,2,0.0
12447,2,0.0
2221,2,0.0
10833,2,0.0
16066,1,0.0
16134,1,0.0
17093,1,0.0
17274,1,0.0
15633,1,0.0
17309,1,0.0
14957,1,0.0
16992,1,0.0
16421,1,0.0
14949,1,0.0
17273,1,0.0
17863,1,0.0
14950,1,0.0
15758,1,0.0
15279,1,0.0
18135,1,0.0
15879,1,0.0
18336,1,1.0
14955,1,0.0
16812,1,0.0
18330,1,0.0
17861,1,0.0
15620,1,0.0
15873,1,0.0
15263,1,0.0
17928,1,0.0
17105,1,0.0
18079,1,0.0
17103,1,0.0
14979,1,0.0
15380,1,1.0
16441,1,0.0
16439,1,0.0
14976,1,0.0
16663,1,0.0
18318,1,1.0
17268,1,0.0
18315,1,0.0
15770,1,0.0
15872,1,0.0
16957,1,0.0
14986,1,0.0
15256,1,0.0
16744,1,0.0
17434,1,0.0
17640,1,0.0
15613,1,0.0
16741,1,0.0
15870,1,0.0
16233,1,0.0
17858,1,1.0
15384,1,1.0
18313,1,0.0
15382,1,0.0
16144,1,0.0
18146,1,0.0
17437,1,0.0
15768,1,0.0
16238,1,0.0
17800,1,0.0
15906,1,0.0
18325,1,0.0
17097,1,0.0
16428,1,0.0
16733,1,0.0
16732,1,0.0
17690,1,0.0
16983,1,0.0
17647,1,0.0
16425,1,0.0
14962,1,0.0
16668,1,1.0
17567,1,0.0
18324,1,0.0
16137,1,0.0
16962,1,0.0
17801,1,0.0
17102,1,0.0
16966,1,0.0
17769,1,0.0
14973,1,0.0
15907,1,0.0
16060,1,0.0
17770,1,0.0
16139,1,0.0
16667,1,0.0
17315,1,0.0
18323,1,0.0
16416,1,0.0
15761,1,0.0
16266,1,0.0
15374,1,0.0
16404,1,0.0
16415,1,0.0
15686,1,0.0
18372,1,0.0
15337,1,0.0
15336,1,0.0
17546,1,0.0
16381,1,0.0
15688,1,0.0
17892,1,0.0
17036,1,0.0
18107,1,0.0
14883,1,0.0
17462,1,0.0
17037,1,0.0
16700,1,0.0
17298,1,0.0
17463,1,0.0
15690,1,0.0
17663,1,0.0
17039,1,0.0
17875,1,0.0
15332,1,0.0
16089,1,0.0
16684,1,0.0
17034,1,0.0
15732,1,0.0
16082,1,0.0
17793,1,0.0
15677,1,0.0
17459,1,0.0
15304,1,0.0
16114,1,0.0
18369,1,0.0
17674,1,0.0
14900,1,0.0
15681,1,0.0
16113,1,0.0
14898,1,0.0
16385,1,1.0
17671,1,1.0
15306,1,0.0
16680,1,0.0
16384,1,0.0
16260,1,0.0
16703,1,0.0
16080,1,0.0
15683,1,0.0
17033,1,0.0
17877,1,0.0
16109,1,0.0
16414,1,0.0
18115,1,0.0
17062,1,0.0
18114,1,0.0
15723,1,0.0
16695,1,0.0
14863,1,0.0
17878,1,0.0
16694,1,0.0
16690,1,0.0
14862,1,0.0
16097,1,0.0
18110,1,0.0
17885,1,0.0
16371,1,0.0
14860,1,0.0
14859,1,0.0
15891,1,0.0
17882,1,0.0
17061,1,0.0
17476,1,0.0
15720,1,0.0
17787,1,0.0
17661,1,0.0
16365,1,0.0
16363,1,0.0
18108,1,0.0
17040,1,0.0
18388,1,0.0
14875,1,0.0
16259,1,0.0
15700,1,0.0
17784,1,0.0
16090,1,0.0
15703,1,0.0
17044,1,0.0
15707,1,0.0
16696,1,0.0
14872,1,0.0
14870,1,0.0
17066,1,0.0
18391,1,0.0
15709,1,0.0
15710,1,0.0
14867,1,0.0
14866,1,0.0
16248,1,0.0
17468,1,0.0
14904,1,0.0
17873,1,0.0
17654,1,0.0
15644,1,0.0
15645,1,0.0
17445,1,0.0
17912,1,0.0
18342,1,0.0
15649,1,0.0
17084,1,0.0
15749,1,1.0
14924,1,0.0
17083,1,0.0
17446,1,0.0
16721,1,0.0
16719,1,0.0
15361,1,0.0
17448,1,0.0
16240,1,0.0
17867,1,0.0
17776,1,0.0
15360,1,0.0
15900,1,0.0
16126,1,0.0
14922,1,0.0
16722,1,0.0
15881,1,0.0
17779,1,0.0
15643,1,0.0
16724,1,0.0
16723,1,0.0
17917,1,0.0
14939,1,0.0
15903,1,0.0
16368,1,0.0
15752,1,0.0
16995,1,0.0
16068,1,1.0
16673,1,0.0
16069,1,0.0
15639,1,0.0
16412,1,1.0
16411,1,0.0
14932,1,0.0
15751,1,0.0
16356,1,0.0
16999,1,0.0
15750,1,0.0
17443,1,0.0
17086,1,0.0
17693,1,0.0
17277,1,0.0
15660,1,0.0
15661,1,0.0
17290,1,0.0
18363,1,0.0
17293,1,0.0
18364,1,0.0
16395,1,0.0
17778,1,0.0
17455,1,0.0
16118,1,0.0
18365,1,0.0
15351,1,0.0
15297,1,0.0
15670,1,0.0
16392,1,0.0
17901,1,0.0
17456,1,0.0
18368,1,0.0
15740,1,0.0
17900,1,0.0
16390,1,0.0
17457,1,0.0
15895,1,0.0
16121,1,0.0
16398,1,0.0
17079,1,0.0
14912,1,0.0
15883,1,0.0
17679,1,0.0
16675,1,0.0
18347,1,0.0
16402,1,0.0
15663,1,0.0
15743,1,0.0
15294,1,0.0
17796,1,0.0
17870,1,0.0
17650,1,0.0
17558,1,0.0
16124,1,0.0
18097,1,1.0
17080,1,0.0
18352,1,0.0
17011,1,0.0
16123,1,0.0
17450,1,0.0
16122,1,0.0
18073,1,0.0
17580,1,1.0
17432,1,0.0
15505,1,0.0
15837,1,1.0
15431,1,0.0
16864,1,0.0
16785,1,0.0
15838,1,0.0
15950,1,0.0
15991,1,0.0
15429,1,0.0
15100,1,0.0
18247,1,0.0
17377,1,0.0
15805,1,0.0
15994,1,0.0
18251,1,1.0
16215,1,0.0
16867,1,0.0
17181,1,0.0
15514,1,0.0
16588,1,0.0
18252,1,0.0
15089,1,0.0
16295,1,0.0
18242,1,0.0
16212,1,0.0
18241,1,0.0
15984,1,0.0
16545,1,0.0
17717,1,0.0
15437,1,0.0
18240,1,0.0
15171,1,0.0
15110,1,0.0
17509,1,0.0
17716,1,0.0
16323,1,0.0
17615,1,0.0
16213,1,0.0
18033,1,0.0
18199,1,0.0
15953,1,0.0
16544,1,0.0
17994,1,0.0
16324,1,0.0
17225,1,0.0
17715,1,0.0
15101,1,0.0
17619,1,0.0
16530,1,0.0
15179,1,0.0
16871,1,0.0
16293,1,0.0
17385,1,0.0
15526,1,0.0
16520,1,0.0
15946,1,0.0
15841,1,0.0
15072,1,0.0
15071,1,0.0
17170,1,0.0
17708,1,0.0
18261,1,0.0
15070,1,0.0
17982,1,0.0
15192,1,1.0
18262,1,0.0
15529,1,0.0
16186,1,0.0
15942,1,0.0
15069,1,0.0
16517,1,0.0
17388,1,0.0
17530,1,1.0
15424,1,0.0
15078,1,0.0
16527,1,0.0
15088,1,0.0
15515,1,0.0
15804,1,0.0
18253,1,0.0
17986,1,0.0
17505,1,0.0
16780,1,0.0
16529,1,0.0
15425,1,0.0
17504,1,0.0
18038,1,0.0
17621,1,0.0
18254,1,0.0
18194,1,0.0
16875,1,0.0
15520,1,0.0
15083,1,0.0
17173,1,0.0
16524,1,0.0
15522,1,0.0
15438,1,0.0
17190,1,0.0
18191,1,0.0
15962,1,0.0
16211,1,0.0
16206,1,0.0
16303,1,0.0
16563,1,0.0
15467,1,0.0
17060,1,0.0
15468,1,0.0
17213,1,0.0
15453,1,0.0
18213,1,0.0
16831,1,0.0
15469,1,0.0
17525,1,0.0
15140,1,0.0
15822,1,0.0
15477,1,0.0
18023,1,0.0
18005,1,0.0
17196,1,0.0
16835,1,0.0
18230,1,0.0
15455,1,0.0
18007,1,0.0
17997,1,0.0
17737,1,0.0
16208,1,1.0
18221,1,0.0
15459,1,0.0
17349,1,0.0
18014,1,0.0
15154,1,0.0
15456,1,0.0
16816,1,0.0
15150,1,0.0
16304,1,0.0
15966,1,0.0
16822,1,1.0
17351,1,0.0
15463,1,0.0
16823,1,0.0
18016,1,0.0
15148,1,0.0
15826,1,0.0
17204,1,0.0
17352,1,0.0
16567,1,0.0
15972,1,0.0
16797,1,0.0
17215,1,0.0
16794,1,0.0
17219,1,0.0
15817,1,0.0
15117,1,0.0
15116,1,0.0
18205,1,1.0
16198,1,0.0
15170,1,0.0
15115,1,0.0
15114,1,0.0
18235,1,1.0
17747,1,0.0
16550,1,0.0
17220,1,1.0
17837,1,0.0
15440,1,0.0
17599,1,0.0
17221,1,0.0
15980,1,0.0
16319,1,0.0
17722,1,0.0
17222,1,0.0
15167,1,0.0
15120,1,0.0
15121,1,0.0
15819,1,1.0
17357,1,0.0
15831,1,0.0
16792,1,0.0
17745,1,0.0
18208,1,0.0
18004,1,0.0
17515,1,0.0
17360,1,0.0
15131,1,0.0
18024,1,0.0
17362,1,0.0
15126,1,0.0
17511,1,0.0
15166,1,0.0
18207,1,0.0
18025,1,0.0
16851,1,0.0
16556,1,0.0
17614,1,0.0
15490,1,0.0
16331,1,0.0
17979,1,0.0
17694,1,0.0
16640,1,0.0
18164,1,0.0
18064,1,0.0
18163,1,0.0
15781,1,0.0
15005,1,0.0
15590,1,0.0
18065,1,0.0
18161,1,0.0
16471,1,0.0
16467,1,0.0
17805,1,0.0
15918,1,0.0
15458,1,0.0
17133,1,0.0
17945,1,0.0
18290,1,0.0
17535,1,0.0
15861,1,0.0
18291,1,0.0
17418,1,0.0
16339,1,0.0
18287,1,0.0
17325,1,1.0
17142,1,0.0
16045,1,0.0
16481,1,0.0
15403,1,0.0
16480,1,0.0
17414,1,0.0
17809,1,0.0
17328,1,0.0
17494,1,0.0
15237,1,0.0
17327,1,0.0
16920,1,0.0
16153,1,0.0
17140,1,0.0
16924,1,0.0
17951,1,0.0
16928,1,0.0
18168,1,0.0
16478,1,1.0
17808,1,0.0
16637,1,0.0
16933,1,0.0
18284,1,0.0
16150,1,0.0
17700,1,0.0
16643,1,0.0
15002,1,0.0
16948,1,0.0
15602,1,1.0
16648,1,0.0
17695,1,0.0
15866,1,0.0
14993,1,0.0
15867,1,0.0
16949,1,0.0
15605,1,0.0
15868,1,0.0
16951,1,0.0
16451,1,0.0
15607,1,1.0
15608,1,0.0
18308,1,0.0
14990,1,0.0
17539,1,1.0
16273,1,0.0
17426,1,0.0
16653,1,0.0
17430,1,0.0
16945,1,0.0
17802,1,0.0
15601,1,0.0
16942,1,0.0
16941,1,0.0
15391,1,0.0
17941,1,0.0
18297,1,0.0
17419,1,0.0
14999,1,0.0
17699,1,0.0
14997,1,0.0
17940,1,0.0
17126,1,0.0
16453,1,0.0
14996,1,0.0
17322,1,0.0
16646,1,0.0
16340,1,0.0
17938,1,0.0
16943,1,0.0
15251,1,0.0
15600,1,0.0
14994,1,0.0
17413,1,0.0
17960,1,0.0
17234,1,0.0
16506,1,0.0
16220,1,0.0
16016,1,0.0
15794,1,0.0
17242,1,0.0
16172,1,0.0
16503,1,0.0
15053,1,1.0
16018,1,0.0
16500,1,0.0
15936,1,0.0
16766,1,0.0
17501,1,0.0
16022,1,0.0
15545,1,0.0
17627,1,0.0
15049,1,0.0
17972,1,0.0
15206,1,0.0
17243,1,0.0
16171,1,0.0
15047,1,0.0
16771,1,0.0
17626,1,0.0
15570,1,0.0
15540,1,0.0
15064,1,0.0
17845,1,0.0
15423,1,0.0
17752,1,0.0
15534,1,0.0
15194,1,0.0
15535,1,0.0
15195,1,0.0
16597,1,0.0
16885,1,0.0
15938,1,0.0
17340,1,0.0
17164,1,0.0
16887,1,0.0
17163,1,0.0
17339,1,0.0
17160,1,0.0
15795,1,0.0
15202,1,0.0
17503,1,0.0
17815,1,0.0
16895,1,0.0
18048,1,0.0
17628,1,0.0
16289,1,0.0
15033,1,0.0
15032,1,0.0
16909,1,0.0
17963,1,0.0
16336,1,1.0
15028,1,0.0
18176,1,0.0
17248,1,0.0
18174,1,0.0
15565,1,0.0
15228,1,0.0
16032,1,1.0
15229,1,0.0
17630,1,0.0
15848,1,0.0
18173,1,0.0
15567,1,0.0
15568,1,0.0
18056,1,0.0
17496,1,0.0
16038,1,0.0
16620,1,0.0
17757,1,0.0
15225,1,0.0
17403,1,0.0
15549,1,0.0
18182,1,0.0
16611,1,0.0
15550,1,1.0
15931,1,0.0
16284,1,0.0
18051,1,0.0
17497,1,0.0
16166,1,0.0
17533,1,0.0
16907,1,0.0
15789,1,0.0
16765,1,0.0
16615,1,0.0
16222,1,1.0
17406,1,0.0
17408,1,0.0
16616,1,0.0
16029,1,0.0
15407,1,0.0
15284,1,0.0
1000,1,0.0
14847,1,0.0
5477,1,0.0
5520,1,0.0
5518,1,0.0
5515,1,0.0
5503,1,0.0
5498,1,0.0
5496,1,0.0
5484,1,0.0
5479,1,0.0
5476,1,0.0
5528,1,0.0
5475,1,0.0
5472,1,0.0
5470,1,0.0
5467,1,0.0
5464,1,0.0
5461,1,0.0
5450,1,1.0
5449,1,0.0
5526,1,0.0
5530,1,0.0
6088,1,0.0
5603,1,0.0
5654,1,0.0
5644,1,0.0
5642,1,0.0
5640,1,0.0
5637,1,0.0
5632,1,0.0
5625,1,0.0
5608,1,0.0
5597,1,0.0
5534,1,0.0
5591,1,0.0
5581,1,0.0
5573,1,0.0
5564,1,0.0
5559,1,0.0
5557,1,0.0
5538,1,0.0
5536,1,0.0
5444,1,0.0
5443,1,0.0
5430,1,0.0
5288,1,0.0
5328,1,0.0
5325,1,0.0
5320,1,0.0
5313,1,1.0
5308,1,0.0
5302,1,0.0
5301,1,0.0
5296,1,0.0
5285,1,0.0
5429,1,0.0
5280,1,0.0
5276,1,0.0
5271,1,0.0
5270,1,0.0
5264,1,0.0
5263,1,0.0
5259,1,0.0
5258,1,0.0
5334,1,0.0
5335,1,0.0
5343,1,0.0
5351,1,0.0
5425,1,0.0
5418,1,0.0
5416,1,0.0
5403,1,0.0
5395,1,0.0
5391,1,0.0
5389,1,0.0
5386,1,0.0
5380,1,0.0
5379,1,0.0
5375,1,0.0
5371,1,0.0
5369,1,0.0
5368,1,0.0
5366,1,0.0
5364,1,1.0
5352,1,0.0
5656,1,0.0
5659,1,0.0
5668,1,0.0
5916,1,0.0
5953,1,0.0
5941,1,0.0
5933,1,0.0
5932,1,0.0
5931,1,0.0
5922,1,0.0
5919,1,0.0
5917,1,0.0
5896,1,0.0
5866,1,0.0
5895,1,0.0
5894,1,0.0
5889,1,0.0
5888,1,0.0
5884,1,0.0
5880,1,0.0
5877,1,0.0
5872,1,1.0
5966,1,0.0
5971,1,0.0
5987,1,0.0
5990,1,0.0
6078,1,0.0
6071,1,0.0
6067,1,0.0
6066,1,0.0
6047,1,1.0
6034,1,0.0
6033,1,0.0
6027,1,0.0
6024,1,0.0
6023,1,0.0
6018,1,0.0
6010,1,0.0
6006,1,0.0
6002,1,0.0
5995,1,0.0
5994,1,0.0
5991,1,0.0
5867,1,0.0
5859,1,1.0
5675,1,0.0
5715,1,0.0
5752,1,0.0
5746,1,0.0
5745,1,0.0
5744,1,0.0
5732,1,0.0
5721,1,0.0
5717,1,0.0
5716,1,0.0
5712,1,1.0
5858,1,0.0
5710,1,0.0
5709,1,0.0
5704,1,0.0
5689,1,0.0
5685,1,0.0
5684,1,0.0
5682,1,0.0
5681,1,0.0
5756,1,1.0
5758,1,0.0
5761,1,0.0
5762,1,0.0
5855,1,0.0
5848,1,1.0
5847,1,0.0
5845,1,0.0
5839,1,0.0
5831,1,0.0
5824,1,0.0
5819,1,0.0
5816,1,0.0
5801,1,0.0
5800,1,0.0
5799,1,0.0
5797,1,0.0
5790,1,0.0
5785,1,0.0
5778,1,0.0
5776,1,0.0
5255,1,1.0
5250,1,0.0
5248,1,0.0
4671,1,0.0
4704,1,0.0
4695,1,0.0
4688,1,1.0
4687,1,0.0
4678,1,0.0
4677,1,0.0
4674,1,0.0
4673,1,0.0
4669,1,0.0
4615,1,0.0
4667,1,0.0
4651,1,0.0
4646,1,0.0
4640,1,0.0
4628,1,0.0
4627,1,0.0
4626,1,0.0
4620,1,0.0
4706,1,0.0
4709,1,0.0
4727,1,0.0
4732,1,0.0
4795,1,0.0
4794,1,0.0
4793,1,0.0
4790,1,0.0
4789,1,0.0
4788,1,1.0
4787,1,0.0
4785,1,0.0
4783,1,0.0
4777,1,0.0
4772,1,0.0
4764,1,0.0
4760,1,0.0
4756,1,0.0
4750,1,0.0
4748,1,0.0
4734,1,0.0
4618,1,0.0
4612,1,0.0
4811,1,0.0
4481,1,0.0
4520,1,0.0
4517,1,0.0
4513,1,0.0
4503,1,0.0
4496,1,0.0
4492,1,0.0
4491,1,0.0
4484,1,0.0
4471,1,0.0
4611,1,0.0
4455,1,0.0
4452,1,0.0
4441,1,0.0
4440,1,0.0
4439,1,0.0
4422,1,0.0
4420,1,0.0
4417,1,0.0
4522,1,0.0
4528,1,0.0
4536,1,0.0
4539,1,0.0
4608,1,0.0
4601,1,0.0
4600,1,0.0
4597,1,0.0
4594,1,0.0
4590,1,0.0
4588,1,0.0
4584,1,0.0
4582,1,0.0
4574,1,0.0
4572,1,0.0
4563,1,0.0
4553,1,0.0
4552,1,0.0
4548,1,0.0
4542,1,0.0
4541,1,0.0
4804,1,0.0
4814,1,0.0
5246,1,0.0
5071,1,0.0
5109,1,0.0
5104,1,0.0
5099,1,0.0
5094,1,0.0
5090,1,0.0
5088,1,0.0
5086,1,0.0
5075,1,0.0
5065,1,0.0
5012,1,0.0
5058,1,0.0
5045,1,0.0
5038,1,0.0
5034,1,0.0
5025,1,0.0
5021,1,0.0
5020,1,0.0
5019,1,0.0
5115,1,0.0
5117,1,0.0
5133,1,0.0
5139,1,0.0
5242,1,0.0
5239,1,0.0
5235,1,0.0
5227,1,0.0
5224,1,0.0
5218,1,0.0
5217,1,0.0
5208,1,0.0
5202,1,0.0
5190,1,0.0
5176,1,1.0
5162,1,0.0
5159,1,0.0
5156,1,0.0
5152,1,0.0
5145,1,0.0
5144,1,0.0
5016,1,0.0
5006,1,0.0
4816,1,0.0
4856,1,0.0
4893,1,0.0
4891,1,0.0
4890,1,0.0
4884,1,0.0
4883,1,0.0
4877,1,0.0
4870,1,0.0
4861,1,0.0
4851,1,0.0
5004,1,0.0
4850,1,0.0
4848,1,0.0
4841,1,0.0
4840,1,0.0
4835,1,0.0
4831,1,0.0
4828,1,0.0
4817,1,1.0
4895,1,1.0
4896,1,0.0
4897,1,0.0
4898,1,0.0
4964,1,0.0
4963,1,0.0
4960,1,0.0
4955,1,0.0
4954,1,0.0
4953,1,0.0
4952,1,0.0
4947,1,0.0
4931,1,0.0
4928,1,0.0
4926,1,0.0
4920,1,0.0
4919,1,0.0
4918,1,0.0
4906,1,0.0
4903,1,0.0
4901,1,0.0
6082,1,0.0
6096,1,0.0
14845,1,0.0
7184,1,0.0
7221,1,0.0
7217,1,0.0
7211,1,0.0
7209,1,0.0
7204,1,0.0
7200,1,0.0
7196,1,0.0
7186,1,0.0
7179,1,0.0
7227,1,0.0
